job,lane,benchmark,requests,output_cap,method,kind,candidate,tokens_per_second,native_ratio,ci_low,ci_high,progress_per_cycle,progress_ratio,exact_native_sequences,mean_output_tokens,artifact
29140,lane2,gsm8k,8,512,keep75_r256,pruned_mlp,"{""fraction"": 0.75, ""kind"": ""pruned_mlp"", ""layers"": [0, 1, 2, 3, 4], ""rank"": 256}",149.4239923852411,0.91940753384761,0.8773847832651333,0.9542775542391131,5.514223194748359,0.9168490153172868,8,314.5,reports/native-compute-20260908/run-29140/lane2
29140,lane2,gsm8k,8,512,keep90_r0,pruned_mlp,"{""fraction"": 0.9, ""kind"": ""pruned_mlp"", ""layers"": [0, 1, 2, 3, 4], ""rank"": 0}",154.337992295174,0.9496434314862614,0.9049600141103773,0.997981720606875,5.878787878787879,0.9774651274651276,8,314.5,reports/native-compute-20260908/run-29140/lane2
29140,lane2,gsm8k,8,512,keep90_r256,pruned_mlp,"{""fraction"": 0.9, ""kind"": ""pruned_mlp"", ""layers"": [0, 1, 2, 3, 4], ""rank"": 256}",152.87182589190115,0.9406220928409392,0.9039258514984009,0.9694035879773577,5.833333333333333,0.9699074074074074,8,314.5,reports/native-compute-20260908/run-29140/lane2
29140,lane2,gsm8k,8,512,native,native,"{""kind"": ""native""}",162.52204477803184,1.0,1.0,1.0,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29140/lane2
29140,lane3,gsm8k,8,512,duplicate,duplicate,"{""kind"": ""duplicate""}",162.72970155170933,1.0000098893401312,0.9997736576820849,1.000185975309676,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29140/lane3
29140,lane3,gsm8k,8,512,keep75_r0,pruned_mlp,"{""fraction"": 0.75, ""kind"": ""pruned_mlp"", ""layers"": [0, 1, 2], ""rank"": 0}",160.27816771650816,0.9849446734890834,0.9528719204875618,1.0080509204188925,5.901639344262295,0.981264637002342,8,314.5,reports/native-compute-20260908/run-29140/lane3
29140,lane3,gsm8k,8,512,keep75_r64,pruned_mlp,"{""fraction"": 0.75, ""kind"": ""pruned_mlp"", ""layers"": [0, 1, 2], ""rank"": 64}",157.0938100457105,0.9653760936193423,0.9271411386014906,0.9952577850701468,5.806451612903226,0.9654377880184333,8,314.5,reports/native-compute-20260908/run-29140/lane3
29140,lane3,gsm8k,8,512,keep90_r0,pruned_mlp,"{""fraction"": 0.9, ""kind"": ""pruned_mlp"", ""layers"": [0, 1, 2], ""rank"": 0}",161.15252051099057,0.9903177641597914,0.9585238974083096,1.020633909250687,6.052884615384615,1.0064121642246642,8,314.5,reports/native-compute-20260908/run-29140/lane3
29140,lane3,gsm8k,8,512,keep90_r64,pruned_mlp,"{""fraction"": 0.9, ""kind"": ""pruned_mlp"", ""layers"": [0, 1, 2], ""rank"": 64}",157.9406984858139,0.9705804097779516,0.944171660357034,0.9966474711477111,5.938679245283019,0.9874232554657084,8,314.5,reports/native-compute-20260908/run-29140/lane3
29140,lane3,gsm8k,8,512,native,native,"{""kind"": ""native""}",162.72809227825587,1.0,1.0,1.0,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29140/lane3
29142,lane0,gsm8k,8,512,duplicate,duplicate,"{""kind"": ""duplicate""}",162.3304658266556,0.9996750393396644,0.9988779411043648,1.0004658424766095,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29142/lane0
29142,lane0,gsm8k,8,512,native,native,"{""kind"": ""native""}",162.38323398960028,1.0,1.0,1.0,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29142/lane0
29142,lane0,gsm8k,8,512,shared_exact,shared_context,"{""kind"": ""shared_context"", ""rank"": 0}",161.8015603756275,0.9964178961110601,0.9866834160348659,1.0015125954805104,5.985748218527316,0.9952494061757721,8,314.5,reports/native-compute-20260908/run-29142/lane0
29142,lane0,gsm8k,8,512,shared_r256,shared_context,"{""kind"": ""shared_context"", ""rank"": 256}",78.5634390358843,0.4838149672577394,0.43780548234850325,0.5237701760902853,2.8844393592677346,0.47959527441792893,8,314.5,reports/native-compute-20260908/run-29142/lane0
29142,lane0,gsm8k,8,512,shared_r512,shared_context,"{""kind"": ""shared_context"", ""rank"": 512}",115.62135990082837,0.7120276955946896,0.6474346099903715,0.7664681358726275,4.260135135135135,0.7083319927069928,8,314.5,reports/native-compute-20260908/run-29142/lane0
29142,lane1,gsm8k,8,512,duplicate,duplicate,"{""kind"": ""duplicate""}",162.43051999212796,1.000445052359482,0.9999723698947263,1.0010182684510625,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29142/lane1
29142,lane1,gsm8k,8,512,native,native,"{""kind"": ""native""}",162.35826206451475,1.0,1.0,1.0,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29142/lane1
29142,lane1,gsm8k,8,512,shared_exact,shared_context,"{""kind"": ""shared_context"", ""rank"": 0}",161.83508232950794,0.9967776217338487,0.9868035894953116,1.001945435156637,5.985748218527316,0.9952494061757721,8,314.5,reports/native-compute-20260908/run-29142/lane1
29142,lane1,gsm8k,8,512,shared_r1024,shared_context,"{""kind"": ""shared_context"", ""rank"": 1024}",149.86409249868467,0.9230456805403264,0.8796711264766334,0.964114226782067,5.538461538461538,0.9208791208791209,8,314.5,reports/native-compute-20260908/run-29142/lane1
29142,lane1,gsm8k,8,512,shared_r2048,shared_context,"{""kind"": ""shared_context"", ""rank"": 2048}",163.25956750158835,1.0055513370592466,0.9864412018331854,1.019539656171515,6.040767386091127,1.0043974344334057,8,314.5,reports/native-compute-20260908/run-29142/lane1
29142,lane2,math500,8,512,duplicate,duplicate,"{""kind"": ""duplicate""}",192.46215887256673,1.0001187882309055,0.9990460308303035,1.0013332355998776,7.226694915254237,1.0,8,424.5,reports/native-compute-20260908/run-29142/lane2
