timestamp, index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/28 09:20:59.634, 0, NVIDIA RTX 6000 Ada Generation, 96 %, 26538 MiB, 49140 MiB, 298.34 W, 79
2026/08/28 09:20:59.634, 1, NVIDIA RTX 6000 Ada Generation, 95 %, 26364 MiB, 49140 MiB, 291.88 W, 84
2026/08/28 09:20:59.634, 2, NVIDIA RTX 6000 Ada Generation, 84 %, 26098 MiB, 49140 MiB, 276.75 W, 77
2026/08/28 09:20:59.634, 3, NVIDIA RTX 6000 Ada Generation, 83 %, 26044 MiB, 49140 MiB, 271.52 W, 81
2026/08/28 09:21:09.635, 0, NVIDIA RTX 6000 Ada Generation, 92 %, 26538 MiB, 49140 MiB, 286.23 W, 78
2026/08/28 09:21:09.636, 1, NVIDIA RTX 6000 Ada Generation, 87 %, 26364 MiB, 49140 MiB, 274.51 W, 84
2026/08/28 09:21:09.636, 2, NVIDIA RTX 6000 Ada Generation, 86 %, 26098 MiB, 49140 MiB, 279.27 W, 77
2026/08/28 09:21:09.636, 3, NVIDIA RTX 6000 Ada Generation, 96 %, 26044 MiB, 49140 MiB, 293.00 W, 82
2026/08/28 09:21:19.637, 0, NVIDIA RTX 6000 Ada Generation, 94 %, 26538 MiB, 49140 MiB, 284.73 W, 78
2026/08/28 09:21:19.637, 1, NVIDIA RTX 6000 Ada Generation, 92 %, 26364 MiB, 49140 MiB, 284.88 W, 84
2026/08/28 09:21:19.637, 2, NVIDIA RTX 6000 Ada Generation, 88 %, 26098 MiB, 49140 MiB, 284.77 W, 77
2026/08/28 09:21:19.637, 3, NVIDIA RTX 6000 Ada Generation, 95 %, 26044 MiB, 49140 MiB, 293.86 W, 82
2026/08/28 09:21:29.638, 0, NVIDIA RTX 6000 Ada Generation, 96 %, 26538 MiB, 49140 MiB, 285.75 W, 78
2026/08/28 09:21:29.639, 1, NVIDIA RTX 6000 Ada Generation, 95 %, 26364 MiB, 49140 MiB, 284.43 W, 84
2026/08/28 09:21:29.639, 2, NVIDIA RTX 6000 Ada Generation, 95 %, 26098 MiB, 49140 MiB, 294.51 W, 77
2026/08/28 09:21:29.639, 3, NVIDIA RTX 6000 Ada Generation, 83 %, 26044 MiB, 49140 MiB, 268.95 W, 82
2026/08/28 09:21:39.640, 0, NVIDIA RTX 6000 Ada Generation, 85 %, 26538 MiB, 49140 MiB, 268.08 W, 77
2026/08/28 09:21:39.640, 1, NVIDIA RTX 6000 Ada Generation, 95 %, 26370 MiB, 49140 MiB, 287.23 W, 84
2026/08/28 09:21:39.640, 2, NVIDIA RTX 6000 Ada Generation, 95 %, 26228 MiB, 49140 MiB, 291.03 W, 77
2026/08/28 09:21:39.640, 3, NVIDIA RTX 6000 Ada Generation, 83 %, 26044 MiB, 49140 MiB, 272.40 W, 81
2026/08/28 09:21:49.641, 0, NVIDIA RTX 6000 Ada Generation, 85 %, 26538 MiB, 49140 MiB, 272.63 W, 77
2026/08/28 09:21:49.642, 1, NVIDIA RTX 6000 Ada Generation, 85 %, 26370 MiB, 49140 MiB, 275.47 W, 84
2026/08/28 09:21:49.642, 2, NVIDIA RTX 6000 Ada Generation, 96 %, 26228 MiB, 49140 MiB, 298.51 W, 77
2026/08/28 09:21:49.642, 3, NVIDIA RTX 6000 Ada Generation, 88 %, 26120 MiB, 49140 MiB, 273.42 W, 80
2026/08/28 09:21:59.643, 0, NVIDIA RTX 6000 Ada Generation, 86 %, 26538 MiB, 49140 MiB, 271.17 W, 77
2026/08/28 09:21:59.643, 1, NVIDIA RTX 6000 Ada Generation, 94 %, 26370 MiB, 49140 MiB, 288.68 W, 84
2026/08/28 09:21:59.643, 2, NVIDIA RTX 6000 Ada Generation, 92 %, 26228 MiB, 49140 MiB, 288.27 W, 77
2026/08/28 09:21:59.643, 3, NVIDIA RTX 6000 Ada Generation, 93 %, 26120 MiB, 49140 MiB, 282.74 W, 81
2026/08/28 09:22:09.645, 0, NVIDIA RTX 6000 Ada Generation, 87 %, 26538 MiB, 49140 MiB, 273.84 W, 77
2026/08/28 09:22:09.645, 1, NVIDIA RTX 6000 Ada Generation, 95 %, 26370 MiB, 49140 MiB, 290.45 W, 84
2026/08/28 09:22:09.645, 2, NVIDIA RTX 6000 Ada Generation, 84 %, 26228 MiB, 49140 MiB, 278.60 W, 76
2026/08/28 09:22:09.645, 3, NVIDIA RTX 6000 Ada Generation, 92 %, 26374 MiB, 49140 MiB, 287.12 W, 82
2026/08/28 09:22:19.646, 0, NVIDIA RTX 6000 Ada Generation, 87 %, 26538 MiB, 49140 MiB, 277.76 W, 77
